name,score,price,lat,lon,star,rooms
乐山爱做梦の小白同学客栈(杜门街分店),暂无信息,176,29.58662600000001,103.44329,暂无信息,1
乐山万万的温馨之家公寓,暂无信息,253,29.615963,103.482056,暂无信息,1
乐山枕山栖套一套二/近高铁/温泉旁/峨眉公寓(名山南路分店),暂无信息,308,29.562052,103.45917,暂无信息,1
峨眉山久盼民宿,暂无信息,187,29.585931,103.447021,2,3
乐山缘木居·峨眉山·景区民宿NO.4,暂无信息,937,29.577196,103.46806,暂无信息,1
乐山缘木居·峨眉山·景区民宿NO.4,暂无信息,937,29.577196,103.46806,暂无信息,1
乐山云舍云舒公寓(秀湖大道分店),暂无信息,313,29.568224,103.46564,暂无信息,1
乐山云舍云舒公寓(秀湖大道分店),暂无信息,313,29.568224,103.46564,暂无信息,1
峨眉山半山云岭度假酒店,4.7,169,29.598707,103.283839,2,暂无信息
峨眉山瑜伽温泉酒店,4.6,266,29.572987,103.453384,4,226
乐山梦之源客栈(峨洪路分店),暂无信息,419,29.579649,103.43174,暂无信息,1
乐山梦之源客栈(峨洪路分店),暂无信息,419,29.579649,103.43174,暂无信息,1
乐山原调公寓,暂无信息,222,29.568169,103.465675,暂无信息,1
乐山欧雅公寓(佛光西路店),暂无信息,396,29.62553,103.50176,暂无信息,1
乐山欧雅公寓(佛光西路店),暂无信息,396,29.62553,103.50176,暂无信息,1
乐山欧雅公寓(夏荷村分店),暂无信息,423,29.588829,103.52728,暂无信息,1
乐山欧雅公寓(夏荷村分店),暂无信息,423,29.588829,103.52728,暂无信息,1
乐山爱做梦の小白同学公寓(秀湖大道分店),暂无信息,282,29.568169,103.465675,暂无信息,1
乐山爱做梦の小白同学公寓(秀湖大道分店),暂无信息,282,29.568169,103.465675,暂无信息,1
乐山BeckyO客栈(峨洪路分店),暂无信息,612,29.585184,103.444115,暂无信息,1
乐山BeckyO客栈(峨洪路分店),暂无信息,612,29.585184,103.444115,暂无信息,1
峨眉山半岭上木舍,4.9,262,29.574613,103.284169,暂无信息,20
乐山峨眉山半山雲阁休闲庄,暂无信息,196,29.594548,103.292768,暂无信息,暂无信息
乐山峨眉山半山雲阁休闲庄,暂无信息,196,29.594548,103.292768,暂无信息,暂无信息
骏怡酒店(峨眉山北门桥店),4.9,143,29.611391,103.492165,2,43
乐山黄诗琦公寓,暂无信息,319,29.587055,103.29686,暂无信息,1
乐山黄诗琦公寓,暂无信息,319,29.587055,103.29686,暂无信息,1
乐山青竹苑公寓(3号店),暂无信息,182,29.579062,103.448006,暂无信息,1
乐山青竹苑公寓(3号店),暂无信息,182,29.579062,103.448006,暂无信息,1
乐山归隐公寓(7号店),暂无信息,296,29.568169,103.465675,暂无信息,1
乐山包佳辉公寓,暂无信息,339,29.568169,103.465675,暂无信息,1
乐山包佳辉公寓,暂无信息,339,29.568169,103.465675,暂无信息,1
乐山悠家（峨眉山10）公寓,暂无信息,460,29.583752,103.46413,暂无信息,1
峨眉山市安康居,暂无信息,83,29.602156,103.502594,暂无信息,80
乐山吴志国公寓,暂无信息,310,29.58506,103.454185,暂无信息,1
乐山云雅公寓(峨洪路分店),暂无信息,156,29.58826,103.460365,暂无信息,1
乐山云雅公寓(峨洪路分店),暂无信息,156,29.58826,103.460365,暂无信息,1
峨眉山居·家民宿,暂无信息,151,29.576882,103.452367,暂无信息,18
乐山峨眉时光民宿,暂无信息,152,29.568258,103.465675,暂无信息,1
峨眉山山峯酒店,暂无信息,182,29.593492,103.292948,暂无信息,暂无信息
乐山诗与远方A公寓,暂无信息,163,29.566252,103.46418,暂无信息,1
乐山诗与远方A公寓,暂无信息,163,29.566252,103.46418,暂无信息,1
峨眉山般若·莲客栈,4.8,71,29.572745,103.457705,2,15
乐山沙塔精品客栈,暂无信息,146,29.58495,103.45475,暂无信息,1
乐山沙塔精品客栈,暂无信息,146,29.58495,103.45475,暂无信息,1
乐山品宜休闲庄客栈,暂无信息,233,29.598291,103.28123,暂无信息,1
乐山品宜休闲庄客栈,暂无信息,233,29.598291,103.28123,暂无信息,1
乐山熊玉琼公寓（雁翎街分店）,暂无信息,277,29.58469,103.45043,暂无信息,1
乐山熊玉琼公寓（雁翎街分店）,暂无信息,277,29.58469,103.45043,暂无信息,1
见微·峨眉民宿,4.8,808,29.574214,103.286352,2,20
乐山方镭洁公寓,暂无信息,269,29.568169,103.465675,暂无信息,1
乐山方镭洁公寓,暂无信息,269,29.568169,103.465675,暂无信息,1
乐山梁家辉客栈,暂无信息,269,29.58817,103.29573,暂无信息,1
峨眉山幽雅印象酒店,4.8,201,29.573322,103.453629,暂无信息,26
峨眉山明媚酒店,4.6,139,29.569797,103.458078,暂无信息,31
乐山续秋公寓(峨洪路店),暂无信息,144,29.585949,103.44625,暂无信息,1
乐山续秋公寓(峨洪路店),暂无信息,144,29.585949,103.44625,暂无信息,1
乐山峨眉山不远山庄,暂无信息,174,29.5864083915659,103.44111254612301,暂无信息,20
乐山同宿民宿,暂无信息,148,29.606062,103.49023,暂无信息,1
乐山同宿民宿,暂无信息,148,29.606062,103.49023,暂无信息,1
峨眉山丽呈睿轩酒店,4.8,312,29.566406,103.464579,4,228
乐山峨眉山游几间民宿(9号店),暂无信息,675,29.58317000000001,103.47007,暂无信息,1
峨眉山清香商务酒店,4.0,80,29.597083,103.526166,暂无信息,15
峨眉山万年寺迎客轩酒店,4.3,124,29.597335,103.38661,暂无信息,34
峨眉山万年寺迎客轩酒店,4.3,124,29.597335,103.38661,暂无信息,34
峨眉山山月客栈,暂无信息,55,29.612324,103.500527,暂无信息,3
峨眉山观景楼快捷酒店,暂无信息,108,29.587175,103.296355,暂无信息,30
峨眉山温泉源头大酒店,4.2,291,29.583499,103.413506,3,166
峨眉山紫雾度假山庄,4.9,230,29.598440000000004,103.291204,暂无信息,31
乐山拾光屋民宿(高磷路分店),暂无信息,299,29.547735,103.430855,暂无信息,1
乐山拾光屋民宿(高磷路分店),暂无信息,299,29.547735,103.430855,暂无信息,1
峨眉山兴隆客栈,暂无信息,67,29.596857,103.520654,2,20
乐山荷堂禅意轻奢民宿,暂无信息,467,29.58509,103.41223,暂无信息,5
峨眉山涌泉休闲庄,暂无信息,119,29.587055,103.296858,2,12
DreamTravel旅途公寓(峨眉山七里坪店),4.5,646,29.570921,103.263115,暂无信息,30
峨眉山爱伊家家庭公寓,暂无信息,408,29.607748,103.50931,暂无信息,11
乐山钦燕平客栈,暂无信息,455,29.584105,103.45121,暂无信息,1
乐山钦燕平客栈,暂无信息,455,29.584105,103.45121,暂无信息,1
乐山smile依梦公寓,暂无信息,273,29.579866,103.48055,暂无信息,1
乐山鱼跃家民宿(峨洪路分店),暂无信息,191,29.576519,103.43439,暂无信息,1
乐山震不碎的心公寓,暂无信息,667,29.589890000000004,103.442406,暂无信息,暂无信息
乐山震不碎的心公寓,暂无信息,667,29.589890000000004,103.442406,暂无信息,1
乐山七兮斋主公寓,暂无信息,334,29.568790000000003,103.46436,暂无信息,1
乐山南山居公寓,暂无信息,129,29.589554,103.47217,暂无信息,1
乐山南山居公寓,暂无信息,129,29.589554,103.47217,暂无信息,1
峨眉山鱼跃家民宿,暂无信息,192,29.589876,103.443855,2,暂无信息
峨眉山途窝假日庄园(观景楼),4.7,301,29.577207,103.412364,3,暂无信息
乐山梵禅舍客栈,暂无信息,200,29.58646,103.44339,暂无信息,1
乐山隐居繁华老板公寓,暂无信息,146,29.585701,103.45112,暂无信息,1
乐山拾光屋民宿,暂无信息,264,29.578274,103.443535,暂无信息,暂无信息
峨眉山木子酒店,4.9,232,29.60450800000001,103.514086,3,暂无信息
峨眉山秀湖半岛熊猫主题度假酒店,4.6,219,29.58272100000001,103.480709,暂无信息,50
乐山陆玥萧萧民宿,暂无信息,201,29.566557,103.464226,暂无信息,2
乐山李海容客栈(峨洪路分店),暂无信息,415,29.597399,103.453705,暂无信息,1
乐山李海容客栈(峨洪路分店),暂无信息,415,29.597399,103.453705,暂无信息,1
乐山峪水湾客栈(十方普贤分店),暂无信息,219,29.587902000000003,103.44406,暂无信息,1
乐山麻友渡边公寓,暂无信息,233,29.584105,103.45121,暂无信息,1
乐山麻友渡边公寓,暂无信息,233,29.584105,103.45121,暂无信息,1
峨眉山莫奈艺术酒店,4.9,525,29.583522,103.479404,2,暂无信息
峨眉山初城民宿,暂无信息,211,29.584165,103.451211,2,7
峨眉山佑客酒店,4.5,147,29.596998,103.516717,2,88
峨眉山锦绣山庄,暂无信息,173,29.598481,103.383515,2,暂无信息
峨眉山一方民宿,暂无信息,331,29.57708400000001,103.528891,2,4
峨眉山碧翠竹酒店,4.8,150,29.579527,103.406187,暂无信息,17
峨眉山华生酒店(禅林温泉·雅舍),4.6,392,29.59626,103.503727,4,142
峨眉山智选假日酒店,4.7,417,29.587262,103.449433,4,203
峨眉山万年寺天然居酒店,4.0,121,29.597916405396,103.38575763792,暂无信息,50
峨眉山杜鹃花大酒店,3.9,1982,29.603192,103.301051,3,暂无信息
峨眉山蓝色帆船主题酒店,4.7,104,29.573171,103.458157,2,27
峨眉山爱琴海岸主题酒店,4.8,132,29.572465,103.457964,3,50
峨眉山戚豆腐客栈,4.8,257,29.575102,103.284516,暂无信息,20
峨眉山顺峰农家乐,暂无信息,200,29.574413,103.424537,暂无信息,暂无信息
峨眉山顺峰农家乐,暂无信息,200,29.574413,103.424537,暂无信息,7
汉庭酒店(峨眉山店),4.6,154,29.598382,103.527452,2,83
峨眉山市黑白熊猫文化客栈,暂无信息,1017,29.58365,103.479863,暂无信息,31
峨眉山金瑞花园酒店,4.6,194,29.609839711505,103.4885017859,3,163
峨眉山半山居,4.9,533,29.55966500000001,103.423171,4,8
峨眉山红珠山宾馆晴云旅舍,4.7,502,29.57018841,103.4495078,2,70
峨眉山名山大酒店(泰式风情楼),4.3,238,29.544553000000004,103.34068,3,40
乐山峨眉山红旗饭店,暂无信息,103,29.597876174843,103.38574903721701,2,暂无信息
峨眉山野山情缘住宿,暂无信息,138,29.601841,103.372603,2,10
峨眉山顺丰旅社,暂无信息,67,29.597924,103.501881,2,暂无信息
峨眉山顺丰旅社,暂无信息,67,29.597924,103.501881,2,暂无信息
峨眉山金桐客栈,暂无信息,90,29.527816,103.440376,2,18
峨眉山金桐客栈,暂无信息,90,29.527816,103.440376,2,18
峨眉山上座酒店,4.8,211,29.576179,103.45164,2,14
峨眉山粒粒馨宾馆,暂无信息,116,29.587175,103.437628,2,暂无信息
峨眉仙山度假酒店,暂无信息,138,29.581846,103.414305,2,20
峨眉山金樽山庄,暂无信息,144,29.598387,103.356782,2,30
峨眉山金樽山庄,暂无信息,144,29.598387,103.356782,2,30
峨眉山市光阳旅社,暂无信息,71,29.60608400000001,103.568624,2,90
峨眉山瑞家酒店,暂无信息,80,29.571631,103.453557,2,暂无信息
峨眉山风情之家客栈,暂无信息,450,29.50566,103.400813,2,暂无信息
峨眉山佳源商务酒店,4.9,103,29.601944,103.508896,2,21
凯优威尔养生文化主题酒店(峨眉山晚香楼店),4.1,209,29.597072,103.386758,3,38
拈花溪峨眉山精品温泉民宿,4.7,689,29.574283,103.460919,3,53
峨眉山逸鑫商务酒店,暂无信息,80,29.603298,103.49858,2,22
峨眉山朝拜酒店,4.5,99,29.581656,103.467426,2,15
峨眉山恒邦艾美度假酒店,4.7,781,29.575212,103.463796,5,338
峨眉山鸿运旅馆,暂无信息,31,29.5988,103.507354,2,暂无信息
峨眉山3077客栈,4.3,191,29.571623270512,103.45544334118,2,40
峨眉山好多熊猫酒店,4.6,177,29.582827671992,103.47912120813,3,32
峨眉山绿云酒店,3.1,245,29.581637365020004,103.41442401233299,2,暂无信息
峨眉山恒迈酒店,4.8,474,29.59963,103.5208,5,311
峨眉山龙云避暑山庄,暂无信息,425,29.582252,103.289855,2,暂无信息
峨眉山龙云避暑山庄,暂无信息,425,29.582252,103.289855,2,暂无信息
峨眉山育贤旅社,暂无信息,87,29.597388,103.491209,2,暂无信息
峨眉山育贤旅社,暂无信息,87,29.597388,103.491209,2,暂无信息
洪雅禅驿·半山院子,4.7,917,29.566167,103.263419,3,111
峨眉山神木山庄,暂无信息,329,29.598847,103.299753,3,32
峨眉山林森休闲庄,暂无信息,125,29.578997,103.290972,2,暂无信息
峨眉山林森休闲庄,暂无信息,125,29.578997,103.290972,2,暂无信息
峨眉山益华旅馆,暂无信息,47,29.599605,103.493362,2,10
峨眉山清雅山庄,暂无信息,237,29.573916,103.286581,2,12
峨眉山利苑酒店,5.0,98,29.571798,103.454431,2,暂无信息
峨眉山澜柏酒店,4.7,140,29.597127231258998,103.50201341809999,2,暂无信息
峨眉山拜愚庭云涧温泉艺术酒店,4.7,609,29.575505,103.451862,3,49
峨眉山蓝光己庄酒店,4.8,1599,29.578579324288,103.48219813365,5,198
峨眉山俏皮猴主题文化酒店,4.4,207,29.573104395927,103.45736765919001,2,40
峨眉山如舍客栈,4.6,99,29.580472638906997,103.46689803297,2,38
峨眉山秀湖度假山庄,4.6,292,29.578998132657,103.4727024757,3,121
峨眉山清湖山庄,3.8,153,29.57780551,103.4111834,2,19
峨眉山清湖山庄,3.8,153,29.57780551,103.4111834,2,19
峨眉山友宜大酒店,4.4,127,29.602841110424,103.49513837672,暂无信息,62
TOWO上品酒店(峨眉山零公里店),4.2,258,29.586603000000004,103.296813,3,48
峨眉山QQe家酒店,4.6,158,29.599272640878,103.39666712428,2,72
峨眉山太子坪旅饭店,2.2,249,29.532755,103.336505,暂无信息,暂无信息
峨眉山悟舍度假公寓,暂无信息,346,29.60224,103.516914,暂无信息,1
峨眉山悟舍度假公寓,暂无信息,346,29.60224,103.516914,暂无信息,1
峨眉山碧云居农家乐,暂无信息,159,29.585701263017,103.29804611832,暂无信息,12
峨眉山碧云居农家乐,暂无信息,159,29.585701263017,103.29804611832,暂无信息,暂无信息
峨眉山金山饭店,4.3,155,29.545129,103.339898,2,8
峨眉山喜来阁快捷酒店,3.8,80,29.605109,103.491361,暂无信息,20
峨眉山宾乐饭店,暂无信息,153,29.597147,103.386026,2,83
峨眉山宾乐饭店,暂无信息,153,29.597147,103.386026,2,83
峨眉山佛光宾馆,3.9,88,29.600163362653,103.49401313865,暂无信息,暂无信息
峨眉山隐舍精品酒店,4.8,243,29.582339098311,103.4783571932,3,30
峨眉山雨田酒店,4.6,185,29.581793375051,103.41436612621,2,25
峨眉山景然酒店,4.6,79,29.573075,103.458762,3,48
峨眉山凯悦商务酒店,4.5,130,29.606997,103.490264,2,44
峨眉山山水涧养生庄园,4.1,122,29.448854,103.371616,暂无信息,20
峨眉山么么哒民宿,4.6,438,29.57986,103.475896,暂无信息,20
乐山依泉山庄,暂无信息,101,29.604558,103.337576,2,19
乐山依泉山庄,暂无信息,101,29.604558,103.337576,2,19
峨眉山恒缘商务宾馆,4.1,95,29.582563,103.470923,暂无信息,11
峨眉山常乐酒店,暂无信息,124,29.584951,103.297337,暂无信息,暂无信息
峨眉山常乐酒店,暂无信息,124,29.584951,103.297337,暂无信息,暂无信息
峨眉山廊桥客栈,4.7,104,29.580476,103.467944,暂无信息,20
峨眉山竹韵小院,4.8,116,29.576017,103.448083,2,36
峨眉山嘉友酒店,暂无信息,158,29.59533900000001,103.38214,暂无信息,暂无信息
峨眉山静山居休闲庄,暂无信息,219,29.572992,103.428596,暂无信息,23
峨眉山零公里紫仙居休闲酒店,4.7,255,29.587248,103.297223,2,40
峨眉山山城山庄,暂无信息,139,29.599399,103.299989,2,20
峨眉山雅梦阁酒店,暂无信息,166,29.598605,103.284687,2,30
峨眉山鸿兆酒店,4.9,149,29.572774,103.458321,2,25
峨眉山村上驿站,暂无信息,264,29.596374745216604,103.292447736951,暂无信息,暂无信息
峨眉山村上驿站,暂无信息,264,29.596374745216604,103.292447736951,暂无信息,暂无信息
乐山金沟林避暑山庄,暂无信息,141,29.4880211074759,103.377497981747,暂无信息,暂无信息
乐山中峰别院,暂无信息,432,29.5738310149223,103.41260847477899,暂无信息,暂无信息
峨眉山车场假日酒店,4.5,153,29.587434,103.297111,暂无信息,40
峨眉山乐雅轩酒店,暂无信息,134,29.58704,103.29875,暂无信息,40
峨眉山翠竹山庄,暂无信息,154,29.579062971109995,103.40570142221,2,30
峨眉山半山月休闲庄,3.9,80,29.588244,103.391425,2,25
峨眉山镜湖山庄,暂无信息,256,29.581013540536603,103.41329920530899,2,暂无信息
峨眉山勐巴拉酒店,4.8,101,29.572282871711,103.4580019142,3,31
峨眉山木香客栈,暂无信息,186,29.572245,103.412682,2,15
峨眉山园达大酒店,4.4,235,29.543476,103.340086,3,46
峨眉山宾馆,4.5,208,29.600140000000003,103.486703,3,暂无信息
峨眉山驿路时光精品民宿,4.9,353,29.594836,103.486888,2,6
